name,value,year,lastValue,rank
Jazan Energy and Development Co.,4.874227,1994,4.874227,0
Bishah Agriculture Development Co.,14.212932,1994,14.212932,0
Al-Jouf Agricultural Development Co.,5.175349,1994,5.175349,0
Ash-Sharqiyah Development Co.,7.291954,1994,7.291954,0
Saudi Fisheries Co.,44.001486,1994,44.001486,0
AL Gassim Investment Holding Co.,9.570719,1994,9.570719,0
Tabuk Agricultural Development Co.,7.851164,1994,7.851164,0
National Agricultural Development Co.,5.430374,1994,5.430374,0
National Agricultural Development Co.,8.301445,1993,8.301445,0
AL Gassim Investment Holding Co.,13.164796,1993,13.164796,0
Tabuk Agricultural Development Co.,13.747235,1993,13.747235,0
Saudi Fisheries Co.,67.819375,1993,67.819375,0
Ash-Sharqiyah Development Co.,8.582051,1993,8.582051,0
Al-Jouf Agricultural Development Co.,7.868504,1993,7.868504,0
Bishah Agriculture Development Co.,14.59979,1993,14.59979,0
Jazan Energy and Development Co.,5.470256,1993,5.470256,0
Al Rajhi Bank,8.387108,1993,8.387108,0
Arab National Bank,12.912767,1993,12.912767,0
Bank Aljazira,4.91729,1993,4.91729,0
Riyad Bank,6.480278,1993,6.480278,0
The Saudi British Bank,5.28209,1993,5.28209,0
Samba Financial Group,13.147723,1993,13.147723,0
Banque Saudi Fransi,5.67255,1993,5.67255,0
Alawwal Bank,2.86139,1993,2.86139,0
The Saudi Investment Bank,4.880428,1993,4.880428,0
Arabian Cement Co.,23.51055,1993,23.51055,0
Eastern Province Cement Co.,22.746936,1993,22.746936,0
The Qassim Cement Company,22.867225,1993,22.867225,0
Saudi Cement Company,24.62113,1993,24.62113,0
Southern Province Cement Co.,24.228291,1993,24.228291,0
Yamama Cement Company,12.651417,1993,12.651417,0
Yanbu Cement Co.,19.316425,1993,19.316425,0
Al Ahsa Development Co.,6.438823,1993,6.438823,0
Saudi Ceramic Co.,24.120434,1993,24.120434,0
Saudi Cable Company,96.558025,1993,96.558025,0
Wafrah for Industry & Development Co.,14.958273,1993,14.958273,0
National Gas & Industrialization Co.,14.023743,1993,14.023743,0
National Gypsum Company,14.155,1993,14.155,0
The National Company For Glass Industries,30.67,1993,30.67,0
National Industrialization Co. - NIC ,5.490717,1993,5.490717,0
Saudi Basic Industries Corp.,10.52224,1993,10.52224,0
Saudi Pharmaceutical Indust.& Med. Appliances Corp,24.943745,1993,24.943745,0
Saudi Arabia Fertilizers Co.,9.741582,1993,9.741582,0
Saudi Arabia Refineries Co.,9.923333,1993,9.923333,0
Saudi Advanced Industries Co.,4.7875,1993,4.7875,0
Saudi Industrial Development Co.,13.800808,1993,13.800808,0
Savola Group,7.192276,1993,7.192276,0
AlBaha Investment & Development Co.,23.758383,1993,23.758383,0
"Aseer Trading, Tourism & Manufacturing Co",5.662,1993,5.662,0
Dur Hospitality Company,12.319951,1993,12.319951,0
BATIC Investment and Logistics Co.,12.295265,1993,12.295265,0
Makkah Construction and Development Co.,41.64048,1993,41.64048,0
Saudi Real Estate Co.,5.757363,1993,5.757363,0
Saudi Public Transport Co.,10.424214,1993,10.424214,0
Saudi Automotive Services Co.,3.506182,1993,3.506182,0
The National Shipping Company of Saudi Arabia,13.68676,1993,13.68676,0
Taiba Holding Co.,19.73252,1993,19.73252,0
Tihama Advertising & Public Relations Co.,51.675,1993,51.675,0
